,num_nodes,burnt_nodes,instance,D,B,algorithm,infeasible,runtime,not_interrupted,objective,is_upper_bound,D_max,defended_seq,distances
0,40,[21],1,3,1,moving,False,2.6320619583129883,True,2.0,False,[39],"[[39, 0, 0], [28, 1, 0], [28, 1, 1], [28, 1, 2]]",[0.94]
1,40,[21],1,3,2,moving,False,10.029043912887573,True,2.0,True,[39],"[[39, 0, 0], [28, 1, 0], [28, 1, 1], [28, 1, 2], [29, 2, 0], [29, 2, 1], [23, 2, 2]]","[0.9400000000000001, 1.7000000000000002]"
